index,track_id,hashtag,instrumentalness,liveness,speechiness,danceability,valence,loudness,tempo,acousticness,energy
5995933,e92b213583a59fd4c38dbdd44f57f0f1,rnb,0.135,0.238,0.197,0.761,0.691,-8.635,165.852,0.0901,0.599
4298656,b6653f7ba4a37a4e62e176d8a0e43492,rnb,0.0,0.261,0.195,0.928,0.666,-3.46,136.032,0.0643,0.724
3368148,18017190af301db1f47f240ef29eb0cc,rnb,0.0,0.331,0.188,0.772,0.389,-11.221,115.917,0.108,0.906
3381821,145a240eb7a56723f3a179190e31b10b,rnb,0.175,0.0549,0.217,0.854,0.655,-9.85,111.212,0.436,0.776
3452902,01041acb73b73bdb148328e8e73d4582,rnb,2.11e-06,0.0557,0.416,0.538,0.942,-4.928,189.023,0.00674,0.842
3386678,3757bdf9ef783a21c04235f08772d204,rnb,2.5e-05,0.323,0.0702,0.678,0.565,-7.385,76.903,0.00242,0.661
1583787,f6da0cc1917e09c3324529e308205abc,rnb,0.0,0.217,0.278,0.7,0.402,-4.849,167.105,0.0899,0.759
4570379,e6427a4030b7cb60c600db068b949b0b,rnb,0.0,0.694,0.335,0.639,0.576,-5.641,139.717,0.00396,0.738
3805003,d0654cf9a13d9375a82158c897dd6a08,rnb,4.3e-05,0.639,0.159,0.588,0.326,-5.18,106.502,0.043,0.664
4557062,ad95f5060294ee8b1cb445e27f3cec9c,rnb,0.0,0.0371,0.112,0.685,0.872,-11.219,175.562,0.373,0.38
1543614,68ebdba00ce7d16b0beebb9d4377b4d3,rnb,1.17e-05,0.282,0.172,0.664,0.75,-5.846,157.939,0.0103,0.79
1516779,4dcdd819594826a84cc17a3148ce3d53,rnb,0.0,0.123,0.268,0.83,0.796,-6.597,76.518,0.094,0.732
6315107,ab1b870900af36658691d668682fb99e,rnb,0.0,0.13,0.0872,0.791,0.683,-5.717,92.881,0.586,0.711
2586474,1b711d3742c235488373bf05f226cd25,rnb,1.06e-06,0.161,0.0281,0.613,0.814,-10.383,134.648,0.401,0.646
1548988,a9429d2505a2ecc75e62ad81d112664b,rnb,0.168,0.101,0.103,0.703,0.45,-7.181,119.978,0.00493,0.829
6128232,ad9e72fb264d9320875a72a5a009b406,rnb,8.08e-05,0.362,0.0451,0.603,0.682,-8.893,97.977,0.00578,0.897
4119320,f977f06ef825db31fc4b443295012932,rnb,0.0,0.122,0.335,0.477,0.773,-12.274,167.907,0.238,0.566
3385651,14beb6edd5b0fc3d7dfcbea63121ec23,rnb,0.0064,0.102,0.0674,0.784,0.763,-7.271,113.604,0.0815,0.885
6061215,8ac8a78b00e48c1af9942866c557091c,rnb,2.65e-05,0.254,0.0676,0.643,0.819,-10.434,92.279,0.0492,0.574
1592132,38f3d8df038d48024120220d133f4c46,rnb,0.521,0.0665,0.0989,0.746,0.207,-6.767,190.024,0.0602,0.594
1640604,3e099f10da69bc4dbf0bafbb7199c7f6,rnb,0.0,0.269,0.0933,0.633,0.771,-5.453,139.985,0.00195,0.887
1755912,3eb0fa01d023b36ed29d361d8b44247c,rnb,0.0,0.515,0.154,0.802,0.814,-5.188,139.972,0.293,0.82
82054,eb66726d6d5c8f94bec34b251b470574,rnb,0.0,0.1,0.0757,0.695,0.853,-7.809,129.965,0.00355,0.692
4508163,a5e6a151b7f1348227599813ac9d4b54,rnb,0.0,0.16,0.134,0.702,0.193,-8.016,142.045,0.00977,0.576
82188,c723bcfa476535765ba270fd32ed8910,rnb,4.57e-05,0.0688,0.0334,0.823,0.938,-5.323,125.026,0.113,0.822
3519401,5e11e6979efb49a959b5de950947bf34,rnb,0.388,0.239,0.0554,0.61,0.691,-10.137,135.504,0.235,0.782
1555676,fb0407718e9e46fc7e6a613c931bfcb3,rnb,0.0,0.198,0.36,0.729,0.507,-5.589,85.702,0.0444,0.845
3385720,2802bfc9025d9d1e5d16cf9ce4907eb4,rnb,0.0,0.0761,0.113,0.819,0.753,-15.495,103.307,0.194,0.497
1547973,6dce389712e2765531283fc3f3f61e70,rnb,0.0,0.0962,0.236,0.627,0.651,-4.884,81.897,0.563,0.703
1559185,0296b6fd8362861175f39a50662f9161,rnb,0.0,0.276,0.0912,0.56,0.81,-3.439,180.053,0.113,0.93
2999540,eeb662369f5d7300d8ee6a3012082034,rnb,0.000482,0.0635,0.0331,0.588,0.352,-15.376,132.382,0.214,0.379
1089220,1a3fe8731afe5131f1e0afa38f40ab89,rnb,9.26e-06,0.0751,0.0554,0.754,0.526,-10.41,116.016,0.289,0.412
4439263,9a5bcdc196e99b9d0a1bf8a600f4248e,rnb,0.0,0.572,0.423,0.499,0.924,-6.426,88.132,0.0372,0.599
3384405,51aaa42187f4e52b2639bc27cad688cf,rnb,0.0,0.193,0.173,0.837,0.646,-8.83,91.845,0.0511,0.517
6215375,af6088f1608edc387e6f6ce0ad258b3b,rnb,0.00556,0.0382,0.0417,0.594,0.788,-11.033,167.569,0.161,0.521
4010944,8ccb591fbefca7b5377e00bbe575bed2,rnb,0.102,0.0387,0.0366,0.912,0.963,-5.319,114.681,0.139,0.534
1692081,df343d2f51c35fcd96cbbdea4131473f,rnb,0.0,0.332,0.074,0.695,0.546,-10.085,68.01,0.0545,0.468
1585812,f74673f05ef966b12b0bb7722c09864f,rnb,3.39e-06,0.119,0.0737,0.86,0.644,-5.472,106.012,0.0608,0.571
1557158,42e0dcc0cf4f0c7a1453e0330d44edd3,rnb,0.0,0.126,0.033,0.569,0.388,-6.599,110.549,0.769,0.423
3293493,f09bb9ca185ea2cd59a5d7690b5fab10,rnb,0.0,0.0459,0.127,0.833,0.726,-12.831,81.822,0.0375,0.338
4373808,f84c39acbd85e34f984531f8703d95c1,rnb,6.95e-05,0.157,0.0634,0.529,0.252,-5.124,178.376,0.00134,0.684
3468076,d3e12bf198f0e21f11299a800001bec8,rnb,1.29e-06,0.346,0.264,0.443,0.645,-10.515,169.019,0.429,0.499
1504022,48199b27641fc58fa8b27fdc701d7482,rnb,0.0,0.106,0.119,0.626,0.554,-3.154,156.035,0.129,0.832
4384893,b1e4cc921540cdb70aea3510d4b415c7,rnb,0.0,0.0818,0.338,0.753,0.376,-6.654,102.988,0.556,0.757
397957,1fa1ff9b30ef4115f0e0ef2a1260c01d,rock,0.0,0.101,0.0379,0.64,0.356,-4.08,122.035,0.269,0.743
1304263,e45195cfa3881c617b798b814c1f06b9,rock,0.645,0.0663,0.0514,0.806,0.988,-10.955,139.746,0.0826,0.646
2593360,b6271ce9dd4966ea14824d795b91e3fc,rock,7.03e-06,0.0993,0.0581,0.567,0.301,-4.441,114.068,0.0796,0.902
5182824,33a0479a9e9f0da1d29ea50e5fc41836,rock,0.0254,0.332,0.0475,0.392,0.48,-3.973,75.305,0.00151,0.723
517221,942df8c1af4c8d9f56c3bd7941ae1fbc,rock,0.848,0.475,0.0457,0.29,0.224,-10.427,89.182,0.388,0.84
5597675,ddf8d05e1a3b5a46bc2e4c7c0295cd8c,rock,0.000139,0.138,0.164,0.297,0.542,-5.495,100.529,0.000327,0.952
2763752,8e9894549e5d535ce5218471e5b6a36e,rock,0.0266,0.0921,0.037,0.598,0.154,-18.425,118.261,0.585,0.156
237630,3b9b494a06693bd95f0142e4fffd130b,rock,0.000582,0.185,0.0549,0.393,0.592,-6.505,153.311,0.000487,0.845
849356,867d91c8352138673a618814b93e6ad9,rock,0.0,0.258,0.0274,0.513,0.22,-5.819,132.157,0.255,0.514
5133582,ee039795c59373ff96860ec58d25dc56,rock,0.601,0.642,0.0634,0.436,0.484,-9.597,115.022,0.000623,0.804
2113766,0aea257979e9e9409400e8e746b4ea83,rock,0.0378,0.103,0.0343,0.604,0.278,-7.398,126.016,0.00656,0.637
5138838,f73ee945316a853ea573f75ede828fbe,rock,0.65,0.126,0.0745,0.403,0.072,-6.054,141.945,8.44e-05,0.883
2620943,5e481916e3beda198ed852f810eceee2,rock,0.0431,0.101,0.0355,0.465,0.0462,-16.118,121.896,0.513,0.225
4137813,21054bc2f62cd888bf67631bebbfcc10,rock,5.21e-06,0.0667,0.0576,0.631,0.45,-8.15,89.646,0.205,0.749
848769,a3dce98d1bd25f44caceab116497dfd0,rock,0.0153,0.136,0.0272,0.596,0.205,-9.608,130.035,0.024,0.653
130055,c9d0c03e8b620071a0f37a82841b4186,rock,2.91e-06,0.853,0.0415,0.6,0.66,-3.533,103.023,0.0203,0.945
11508,af2a1cc3add43227638205b6dd4c145f,rock,0.955,0.119,0.0282,0.447,0.0496,-9.1,99.991,0.79,0.486
5132582,b8948c440741a0517bc24990550d34b9,rock,0.895,0.0729,0.0779,0.381,0.564,-10.861,126.594,0.000763,0.922
5057204,7e522c723fff32d95ac3ff7f5015edef,rock,0.185,0.144,0.244,0.446,0.517,-3.409,126.66,0.0035,0.951
275323,d28da1c1d445468ec6c108210a000a3f,rock,0.0204,0.132,0.029,0.615,0.78,-6.873,109.95,0.000372,0.657
827302,7da71e4020d84c1fdd21d071d48d6530,rock,0.00272,0.0707,0.0697,0.497,0.654,-3.01,137.642,0.000697,0.934
4099859,86b8e0b8abf006a40ac3aa12b460bbc4,rock,0.0721,0.442,0.0834,0.283,0.622,-7.145,155.005,0.00235,0.923
344514,b4779352bd00e1a8b0b3ef3d712e05ba,rock,0.0,0.0793,0.0751,0.642,0.584,-6.145,131.153,0.0114,0.877
5129819,248a212483c83c4d8b10c13581b91083,rock,0.000144,0.443,0.0349,0.468,0.268,-4.398,127.957,0.11,0.857
5124040,712645b70bb7c706ff1ebafd7d839213,rock,0.00256,0.186,0.113,0.369,0.0723,-6.911,144.609,0.00433,0.902
2754001,65a7fbb6678edfc86db00103d05c02d8,rock,1.18e-05,0.291,0.0342,0.649,0.776,-9.878,121.041,0.0313,0.712
410546,e8d13131874a072c9cb3b9e6f758a04f,rock,0.000627,0.226,0.0375,0.473,0.513,-3.514,137.997,0.00258,0.865
2180149,005d21baed04ad3bb5e1465d49881bc8,rock,3.72e-06,0.248,0.0328,0.388,0.474,-10.054,177.784,0.652,0.338
282677,794cc8687e028de7a5e97daf02eba0d8,rock,0.00794,0.122,0.0412,0.465,0.424,-4.784,105.981,0.00725,0.914
5149781,89b3e39f0fedb815224bdac2b09dcde6,rock,5.32e-06,0.121,0.0605,0.403,0.369,-4.761,76.503,0.000171,0.94
5209023,9dc4c75de3648ea1e56bf4e8e6867af3,rock,0.26,0.405,0.0387,0.494,0.568,-6.028,98.019,0.0613,0.838
363276,8c7e9564376a2742a7e40d4001862c9c,rock,0.0133,0.0738,0.0763,0.412,0.386,-6.826,132.534,0.115,0.842
26034,334bb7b249c4fe4b3f5c481971002c3a,rock,0.0188,0.108,0.0364,0.62,0.435,-4.699,157.122,0.0738,0.79
155273,2bf67b4120d3305b2de4e68ff6f1b19e,rock,4.07e-05,0.121,0.027,0.616,0.512,-7.524,103.005,0.0176,0.827
1555136,3f23fc8ed0301849a9a5a5a061602d2f,rock,0.846,0.221,0.031,0.502,0.545,-7.007,119.97,1.53e-05,0.841
625825,78dcfd15751f25c81dd2a651364a77b0,rock,0.000294,0.204,0.168,0.354,0.186,-3.026,143.772,0.000237,0.982
58381,078f5978e2205b80d2bc4445a134e9c9,rock,0.296,0.242,0.0578,0.384,0.0702,-5.154,105.5,0.000111,0.911
5178833,113a9a0869b62db06d7580bbf3c5654b,rock,0.101,0.124,0.0323,0.56,0.182,-8.977,148.03,0.24,0.435
2783568,426f889218b3107cbd1cae8b281404ab,rock,1.11e-05,0.346,0.0589,0.469,0.473,-2.219,164.042,0.009,0.969
1379114,101160a31cfdba13714927dd8b614099,rock,0.00382,0.321,0.0645,0.247,0.228,-2.872,131.264,0.000118,0.882
2095793,f87f9ffd814a11d0b6919056463a6d82,rock,0.0,0.164,0.0303,0.59,0.149,-5.55,119.979,0.0578,0.616
5205245,5a9c92a032da147afddd30b555b21cdc,rock,4.31e-05,0.237,0.128,0.321,0.453,-2.999,148.004,8.26e-05,0.976
482445,cd24d4a4bd857ab0120ca4487fab3748,rock,0.0323,0.127,0.0366,0.47,0.379,-6.373,134.165,1.65e-05,0.889
54753,95f438a546851e1c4c628189bfed89f0,rock,0.000194,0.159,0.0357,0.454,0.451,-6.364,155.847,5.23e-05,0.817
3501005,fde88f027d86cfbc71bf97d0b2473cb1,rock,0.0,0.136,0.163,0.306,0.363,-4.077,195.151,0.00639,0.955
76615,ecad9d2807dc89998a729fac8b693943,rock,5.35e-05,0.13,0.0831,0.296,0.255,-9.796,135.344,7.52e-05,0.829
312925,dc0d5a108243c599731200ea64d68bcb,rock,0.0116,0.477,0.0312,0.706,0.737,-10.028,120.009,0.234,0.552
1997512,da2e54db7e9fe46211f461a30f13b485,rock,0.901,0.085,0.151,0.338,0.138,-6.053,152.497,0.00502,0.921
646841,5e2043c7ea7198e398820e8153682af3,rock,0.0,0.0703,0.101,0.408,0.709,-4.068,108.133,0.0186,0.926
309559,c7b54cfbe83f8c4d3c21635f9454eeab,rock,0.729,0.286,0.0739,0.444,0.68,-7.063,127.677,0.00322,0.875
5125888,178edcf9799cd9731a3f22470cba2bb3,rock,0.0,0.0893,0.0466,0.402,0.576,-2.817,159.935,0.121,0.883
574403,5833508799ec73d3eb3def248116799e,rock,2.98e-06,0.154,0.0251,0.442,0.184,-6.291,146.95,0.403,0.509
1777052,617e553d11ab7e23ae6e42ae6796f0c9,rock,0.0,0.0865,0.0334,0.438,0.662,-10.278,127.035,0.00609,0.757
324367,e3bb7616f8fcfcca4193616df295d60c,rock,0.000177,0.162,0.0483,0.433,0.364,-3.868,89.4,0.000336,0.854
59847,a41e84d8b8728fb2b059d3701015f7f1,rock,0.041,0.203,0.0474,0.302,0.545,-11.441,173.33,0.265,0.769
688025,e59ad4f590e23b3dc4812f009c831d3e,rock,0.0,0.37,0.14,0.386,0.386,-4.028,165.984,0.000715,0.975
5124444,1933e3bd85570fe0a9ba1c0b69b96576,rock,0.000301,0.268,0.0429,0.18,0.65,-4.904,203.947,0.00054,0.789
13485,0203f45805f0680e8c3ec487c2095c08,rock,0.0,0.123,0.0697,0.348,0.279,-4.602,180.067,2.93e-05,0.926
1783901,c0cf270b2bfdef195645de348db2165b,rock,0.866,0.279,0.0295,0.598,0.553,-11.087,155.016,0.00613,0.64
625698,3b69a56adb609c467217c8bc8a7edfa5,rock,0.0,0.111,0.0662,0.519,0.489,-2.34,77.011,9.03e-05,0.969
1676629,e1ecfcaff01ed71cc82ebfa285ae75fc,rock,0.144,0.0907,0.043,0.323,0.0393,-24.686,73.226,0.849,0.0675
783384,f5cb7468395b40e90a3bbe4a0af4fd3f,rock,0.00028,0.124,0.0579,0.465,0.354,-5.008,139.645,5.76e-05,0.811
1114714,9dc0298a6ae892d55bbf08c58a8e6e22,rock,0.834,0.0757,0.0268,0.474,0.416,-6.586,102.751,4.98e-05,0.781
5157032,db83e2948f806eae11238e726e22a5a2,rock,0.0,0.113,0.0584,0.651,0.803,-3.831,113.945,0.00933,0.866
2270,187bd7d8db69c781b88710f9c91cf26c,rock,0.00194,0.193,0.0396,0.517,0.654,-5.559,158.902,0.0553,0.818
5183086,03eaa1041e8a042f7bb87622fd2b430f,rock,0.202,0.0992,0.0778,0.586,0.945,-3.998,141.225,0.364,0.94
930918,1538f4472c04e615e90262ed5f7e6599,rock,0.211,0.0859,0.0547,0.403,0.501,-11.498,128.933,8.3e-05,0.891
2961353,7ae5b13fcb79b6c6acf3dbf046107476,rock,0.0141,0.0911,0.0314,0.326,0.29,-18.852,70.538,0.0247,0.249
274846,bb15d0602244e33efa39280a1ac94f8a,rock,2.31e-05,0.11,0.0287,0.621,0.638,-11.82,96.332,0.0661,0.54
2185559,7864d9e54a117d49e8212c7f4732f418,rock,0.00599,0.123,0.0474,0.5,0.287,-8.769,124.038,0.0328,0.672
779915,a9f922fd928ab6267cdf09f27721b2da,rock,0.353,0.0969,0.0449,0.444,0.715,-5.7,75.005,0.00589,0.941
338752,65b2bcbfc7282fb9241838656e1d7125,rock,0.59,0.362,0.033,0.191,0.0387,-9.922,179.991,9.97e-05,0.395
6355636,f55db6896f1dd0db71b5b03975873bf8,rock,0.236,0.0908,0.0388,0.469,0.114,-13.583,123.932,0.102,0.458
1311130,f3305965887d79dd796e133b05861ac3,rock,0.00433,0.854,0.201,0.27,0.242,-6.456,158.355,0.0479,0.924
350529,6c08935dbc339ba255d6fa4db23dae74,rock,0.0,0.303,0.0371,0.288,0.618,-5.692,97.094,0.00616,0.758
294859,93b1684b39d212828f57bb2d44cc4352,rock,0.854,0.154,0.0387,0.339,0.0407,-16.664,126.796,0.946,0.159
5429291,dbd0c9237113543ffc4cc3593087750c,rock,0.111,0.177,0.0417,0.474,0.422,-7.215,89.06,0.000121,0.77
252061,7db7c5bd33b8e79f413423e881297bd1,rock,0.0,0.105,0.0868,0.507,0.708,-4.7,149.998,7.12e-05,0.933
347459,c5a963382a1aefd196de0e45263f0d0f,rock,0.00105,0.327,0.0308,0.477,0.549,-6.15,118.968,0.00294,0.875
609974,d4f58307c37f49e9750832fa459a91de,rock,0.000225,0.423,0.0609,0.309,0.324,-3.131,103.891,0.00039,0.919
3864714,963d1cfe8bc9897a1275401a486a681f,rock,0.00789,0.685,0.244,0.547,0.518,-2.502,92.262,0.00463,0.943
2345627,63dca60463bf9232a6841187ccb7a6f6,rock,0.301,0.102,0.0387,0.246,0.341,-7.48,169.873,0.000631,0.768
1680521,9829251bcc5637588d5fb1e543d554e4,rock,0.875,0.104,0.03,0.467,0.441,-6.867,109.993,5.49e-05,0.791
13098,02051968b9cfd974e5207373314d5067,rock,0.0,0.124,0.0552,0.437,0.371,-3.184,132.046,0.0308,0.949
799553,15b6a67cc87723ba79a68d5ca61d25c0,rock,6.22e-06,0.149,0.268,0.559,0.247,-10.226,142.026,0.0445,0.703
4573207,0a925ce3a0998967e1abcb0a00221f2d,rock,0.000339,0.16,0.0615,0.439,0.616,-14.464,93.017,0.702,0.488
1345574,560acfd7d240d93d707ce0e04f2cb2d8,rock,0.909,0.284,0.0424,0.253,0.283,-13.039,145.397,0.0114,0.731
5162063,a03b6fcdc0ef94f3ac1edf5a92e1b356,rock,0.0332,0.345,0.0472,0.506,0.299,-3.866,104.034,0.00153,0.959
625650,57da69179bd3f5ee95d54b5f3f4a54a8,rock,0.0,0.135,0.348,0.393,0.312,-4.35,199.907,0.004,0.991
28655,30cc2f165c901ea9458057b9b05b8cbf,rock,0.204,0.098,0.0371,0.149,0.0564,-14.826,153.657,0.169,0.488
964262,21c70ac01ec78a58b9f85f333fb41586,rock,0.14,0.288,0.0548,0.414,0.67,-6.875,132.43,1.41e-05,0.851
696427,3614ed37c8d8d239f4f1eca6d7046f60,rock,1.28e-06,0.161,0.0841,0.427,0.212,-3.544,163.059,6.41e-05,0.972
5691661,4efba9e09a8df53ffb1a9d6f24c9a625,rock,0.00117,0.177,0.082,0.496,0.276,-5.461,94.995,1.28e-05,0.946
2770557,12ac23c340da38022f02c8b134a89976,rock,0.862,0.119,0.034,0.43,0.553,-6.577,101.224,1.03e-05,0.766
281893,7f41e2f5d83ee9231e8744a37267a565,rock,0.122,0.353,0.162,0.192,0.152,-4.039,147.133,0.00437,0.982
258846,2b7f1ed96ac3387e211dae9cad6076ea,rock,0.00525,0.0997,0.0402,0.485,0.731,-5.954,135.957,0.0033,0.945
195973,7ba15dd5108c99ba2234b9cfb4b3d340,rock,0.751,0.103,0.0469,0.253,0.238,-12.352,139.948,0.365,0.705
6045602,5089c3e3f24516e00106e7432972cfc0,rock,0.573,0.424,0.355,0.925,0.491,-11.315,100.327,0.4,0.946
754014,592834bea93f822b14400f8938f61476,rock,0.122,0.0898,0.189,0.526,0.142,-4.676,96.002,0.000378,0.994
4922953,5d7c7dcdb17b2b7f9de1f9c419f6c129,rock,0.019,0.112,0.0436,0.254,0.258,-5.921,140.002,0.296,0.79
4296518,16d8127b9691da6532a9ec7abc2f582e,soul,0.000644,0.0647,0.0461,0.778,0.914,-9.526,119.039,0.18,0.818
1789150,a3a7e76dc9c2fbbfd3d3e16555119acb,soul,0.425,0.0838,0.0921,0.676,0.389,-8.014,172.137,0.0164,0.437
932946,5dbfcace4f81db7ae49ef821c8b7d6b7,soul,0.0,0.374,0.0682,0.437,0.536,-3.875,119.535,0.171,0.602
2061585,bdcd45e90c4a6e413841b7a6985bd902,soul,0.0,0.184,0.0367,0.71,0.468,-9.767,128.083,0.441,0.365
1954317,5468145846628e5d1ed032aa51cc82b7,soul,2.41e-05,0.109,0.0381,0.404,0.197,-15.242,112.905,0.679,0.205
1181673,4ce7e5b7bdcc6214f00edd39ba9dda87,soul,0.000112,0.0729,0.0564,0.783,0.847,-14.939,104.759,0.679,0.398
1351448,bc05fd767c03d9d88c0a8c89b5d5d19a,soul,0.00239,0.0668,0.0524,0.741,0.852,-11.937,91.987,0.124,0.433
3452398,36b2abae27ec3570830d759d8207fffb,soul,0.0,0.454,0.209,0.762,0.374,-6.784,90.089,0.0554,0.641
430340,10125735df469fcf3238936bb3cf3c95,soul,0.0451,0.056,0.0349,0.805,0.949,-9.92,100.107,0.57,0.542
4256224,7713e10f1842414aa9df5a44e2e0b0b1,soul,0.0,0.132,0.0377,0.592,0.368,-17.243,172.683,0.82,0.188
2562423,608748a5ba2704a2b535e82d29d6c83f,soul,4.92e-05,0.148,0.0741,0.531,0.502,-6.49,79.031,0.376,0.71
562655,f64c2e67ad2b1547832d0c2d26c5939a,soul,0.872,0.116,0.0548,0.853,0.919,-12.278,106.732,0.488,0.809
6112652,65832c9d6ba9792541e75042bdd75814,soul,0.0234,0.129,0.0555,0.85,0.855,-15.673,109.936,0.314,0.466
1266871,475b143a995183157c0238ecb7cc5bf8,soul,0.0,0.071,0.0298,0.378,0.356,-7.019,80.218,0.178,0.561
6114739,157c2058d48a28508604a2c567242a62,soul,1.56e-05,0.0616,0.147,0.77,0.474,-6.746,127.642,0.373,0.762
407336,c1c70b88f5de6641d5a087bf5928c006,soul,0.0,0.359,0.116,0.245,0.814,-5.555,205.375,0.105,0.833
4212477,3b7e041c734b07c44efacb05b91b2200,soul,0.00107,0.112,0.0341,0.27,0.0656,-14.577,120.105,0.911,0.215
1188987,b67485ac97c077a2f7b32e71c8ba17ea,soul,0.0008,0.0637,0.0503,0.735,0.859,-9.587,104.953,0.0383,0.724
693835,fa50cb07633d0d183285efef6afb5ea5,soul,1.03e-06,0.0914,0.0323,0.48,0.238,-15.7,116.766,0.174,0.263
3963384,02ff2ee94771f1fe5ab978ed42cc6a42,soul,0.0,0.114,0.0417,0.566,0.791,-4.25,169.864,0.645,0.713
3410860,f0e36ec3be771cce21ac7990ed676af0,soul,0.0269,0.107,0.071,0.756,0.237,-7.464,124.022,0.00733,0.821
3635412,c02c6ce0c870ef2e4a65a65b9b866359,soul,8.27e-05,0.28,0.0422,0.56,0.868,-6.108,97.473,0.175,0.849
1266868,9da3a171f2bc171e5e7132a0c112a69b,soul,0.862,0.105,0.106,0.566,0.459,-10.886,118.28,0.0343,0.741
1252669,cd2807e32d8b36823d214821605d3e04,soul,0.0937,0.0937,0.142,0.52,0.912,-14.965,166.583,0.16,0.567
331335,b2f097ec3f3bd8ed920c0584a30e9ee2,soul,6.42e-05,0.23,0.0461,0.643,0.928,-7.009,127.602,0.0557,0.862
584103,8ea823201ffd05deef397c49750838b2,soul,0.000361,0.0466,0.112,0.8,0.844,-9.777,113.196,0.0711,0.608
1864430,8a9c3b8eaaff368e3a05a85d5daa22b4,soul,0.0,0.0759,0.378,0.85,0.769,-9.637,134.9,0.147,0.509
4118958,13403b8d08f3c56bb94a506b9a6b3c31,soul,0.0,0.381,0.0629,0.614,0.795,-5.357,82.948,0.308,0.633
3431572,7a0a1b6e267a15bcc1c35c0c143dfe32,soul,0.0,0.119,0.0683,0.853,0.809,-4.921,125.837,0.0214,0.673
66550,732af1bd0beecccdd797b46ae2ad4fc5,soul,0.0062,0.0292,0.043,0.817,0.9,-13.482,108.752,0.169,0.504
891592,e50553a7bd0bd46c9ceea650e5b96f1c,soul,0.000452,0.159,0.0487,0.776,0.89,-8.221,120.765,0.163,0.767
3376931,1ae2e821185f86f6e43a9b7a361b0b1f,soul,0.0,0.119,0.103,0.499,0.44,-3.367,128.028,0.0164,0.814
4072753,4337c1f62cfc63752138e49ee4e3d6b7,soul,5.3e-06,0.431,0.071,0.602,0.756,-8.761,127.728,0.00385,0.816
3984196,c09832132de984eb97a22b23c0af5440,soul,0.000235,0.506,0.0696,0.81,0.938,-8.568,103.291,0.174,0.748
6044608,23070cdd5db420ae76728cdd506f262f,soul,0.0337,0.273,0.0319,0.65,0.945,-10.814,98.297,0.423,0.511
3948275,cc1882e5866da60c78e664807737ecc5,soul,8.72e-05,0.0569,0.06,0.545,0.802,-14.453,103.838,0.471,0.617
1783359,01021d5037032c9980f8ff3358ea6644,soul,0.000227,0.355,0.0529,0.702,0.34,-6.498,80.014,0.32,0.826
6348838,128146358fc5ad8a6dd8726591966b39,soul,3.96e-06,0.108,0.0331,0.42,0.134,-12.967,169.739,0.798,0.212
3745085,68d6d6920aa0c0cfa52f8fde43430de1,soul,0.000421,0.0945,0.0444,0.674,0.709,-12.432,78.355,0.808,0.274
1395772,4f860a4942345f7e29fc64bf8f7b80ad,soul,0.0544,0.0597,0.0816,0.558,0.924,-9.459,107.071,0.0362,0.88
1668481,ed8ebbd2105c736aa83f3c9b4f72b8e6,soul,3.78e-05,0.157,0.0687,0.715,0.68,-10.934,98.413,0.0996,0.688
2254784,2079560d9ac663d9dee161df34d9a60c,soul,0.0,0.0785,0.0384,0.777,0.943,-8.213,110.973,0.027,0.766
1760779,ddf8cfb6d813f01df1f501e592957c28,soul,0.0,0.0958,0.136,0.719,0.508,-8.134,141.973,0.194,0.541
1761529,ec1a1ee9232847de6fde1b9737a94b66,soul,1e-05,0.0683,0.333,0.443,0.715,-3.688,176.64,0.00653,0.948
216828,f0a1c14f0201744fb58974f05dca26ca,soul,0.0667,0.37,0.0733,0.719,0.862,-8.28,100.37,0.291,0.768
80566,c6dc2a702c0e0fdc45014a48107f4493,soul,0.00172,0.135,0.0528,0.686,0.463,-12.75,112.634,0.0242,0.42
1230795,259b50ae51a2aaea497aa92b28345676,soul,0.00338,0.0787,0.0919,0.519,0.412,-10.9,125.943,0.0671,0.86
3453009,4f22f4f6e2422c3a505627f629bb9391,soul,0.016,0.0477,0.057,0.887,0.951,-7.561,122.26,0.0849,0.808
5029472,a550a6eb9d2ebd25ac037a037c5bf578,soul,0.0656,0.0557,0.0683,0.81,0.942,-9.32,122.14,0.166,0.525
3363716,a25e1a5b73fd79ebab470482e5d78692,soul,0.000579,0.384,0.0577,0.651,0.767,-4.019,123.851,0.00184,0.908
3482433,d7c0ca86efd3adbd75d933e0655f3885,soul,0.000389,0.326,0.149,0.97,0.962,-3.347,107.17,0.0369,0.72
3357874,97f9e1e68c8b9fa3898ec03479c26970,soul,0.0,0.16,0.0677,0.647,0.483,-8.168,97.972,0.0194,0.702
1368523,d11fe0ed5601abf75de2f5bd74936c5b,soul,1.7e-05,0.385,0.0526,0.498,0.725,-11.51,111.012,0.0764,0.748
6330557,3d1c8c1fc066a7d929fe75124b44ca4d,soul,0.0,0.0666,0.302,0.727,0.226,-7.98,96.413,0.105,0.489
3675326,1c5cdf4d4cc827fa3a605a22abf89c3b,soul,9.01e-05,0.23,0.0434,0.657,0.892,-9.017,92.753,0.761,0.553
6087889,fabdece384f04196df74e38def4f1ff5,soul,0.0,0.0345,0.284,0.741,0.807,-5.056,185.779,0.000755,0.79
775972,99de93f8a1f4cae7276e1b35168e2fb0,soul,1.47e-05,0.181,0.0403,0.529,0.528,-13.499,129.23,0.377,0.422
1392264,9235d942410e5078d54520a346c48c0b,soul,1.04e-05,0.266,0.12,0.807,0.926,-7.718,117.725,0.274,0.785
